source_type,source_id,symbol,signal_type,event_ts,cancel_reason,close_reason,signal_price,final_price,price_change_pct,signal_score,final_score,min_score_at_entry,entry_mode,triggered_count,entry_delay_sec,monitor_attempts,monitor_interval_sec,stabilization_threshold_pct,max_rise_pct,max_entry_drop_pct,f_rsi,f_vwap_extension,f_volume_zscore,f_trade_imbalance,f_large_buy_cluster,f_price_acceleration,f_consecutive_greens,f_ob_bid_thinning,f_spread_expansion,f_momentum_loss,f_upper_wick,f_funding_rate,f_rsi_5m,f_large_sell_cluster,f_cvd_divergence,f_liquidation_cascade,realized_vol_1h,volume_24h_usdt,price_change_5m,price_change_1h,spread_pct,bid_depth_change_5m,btc_change_15m,funding_rate_at_signal,oi_change_pct_at_signal,trend_strength_1h,pnl_pct,ml_label,entry_decision_label
opened,21,WLDUSDT,overheated,2026-04-12 10:18:21.585772+00,,closed_manual,0.2947,0.295,0.1017984390905894,47.176949709052316,,50,direct,6,30,,,,,,80.54074096691089,0.34000962854329736,41.12065179550633,0.725611713462807,93,0.7530822495027699,2,0,0,0,0.17391304347826822,0,74.61199708388244,7,-1,0.3819230769230769,0.15393655786563268,0,0,,0,0,-0.03141905195454431,,0.02407544064709806,-1,7.79661016949142,1,1
opened,23,1000TAGUSDT,overheated,2026-04-12 11:05:50.875459+00,,sl_hit,0.8538,0.8526,-0.1405481377371725,50.38065248386071,,50,direct,7,30,,,,,,67.41659025808569,0.8397467026944405,4.096205584944103,0,18,0.022692916597963353,4,0,0,0,0.40000000000004443,0,63.90807930100758,17,1,0.7306382978723405,0.3537680233857364,0,0.9458500827618831,,0,0,0.016246043528200638,,-1.1488685619090222,-1,-14.778325123152644,0,1
opened,22,BANUSDT,early_warning,2026-04-12 11:04:15.127445+00,,sl_hit,0.06808,0.06806,-0.02937720329025576,45,,50,direct,6,30,,,,,,73.50607915663586,0.8154222742344385,0.26480219107061015,0,21,-0.013484074557045145,2,0,0,0,0.7500000000000867,0,75.29675121571216,23,1,0.775,0.25127871777429306,0,1.5513126491646767,,0,0,-0.06898684492231404,,0.04208268294893948,-1,-10.138113429327213,0,1
opened,24,CROSSUSDT,overheated,2026-04-12 11:25:57.58583+00,,sl_hit,0.0768,0.07683,0.03906250000000293,45.94240359874209,,50,direct,7,30,,,,,,68.68552764246091,1.1440845163429725,2.076214063603361,0.5032238849685493,16,-0.17604063861400582,0,0,0,0,0,0,66.73643925611924,3,-0,0.8235294117647058,0.3020584878584588,5907290.2452,0.8270972823946325,,0,0,-0.00909343999238949,,0.3341988797253513,-1,-7.028504490433409,0,1
opened,3,ARBUSDT,overheated,2026-04-12 07:55:36.115364+00,,tp_hit,0.11084,0.11086,0.018044027426927213,46.27037034432485,,50,direct,7,15,,,,,,59.242627927297086,0.14676319215328196,2.292697400944722,0,16,-0.12442207384539472,0,0,0,0,0,0,49.404798705199376,20,1,0.5846537256500386,0.06921616864051523,0,0.018047283883768497,,0,0,0.0013945270391820263,,0.1066825661786984,-1,10.193036261952065,1,1
opened,26,AEROUSDT,overheated,2026-04-12 12:25:20.612529+00,,tp_hit,0.3689,0.369,0.02710761724044158,49.90046422034785,,45,direct,7,60,,,,,,72.78939468121237,0,22.956651251271243,0.5049013863113345,20,0.19003291943028597,1,0,0,0,1.8750000000000782,0,60.14427315835671,6,-0,0.6013008130081212,0.05519852258565881,0,0.24456521739130757,0.1356483993488878,0,0,0.0009808537351073355,-6.47e-05,0.02885770329240652,-1,10.56910569105695,1,1
opened,86,ONGUSDT,overheated,2026-04-13 07:32:30.864561+00,,sl_hit,0.08788,0.08784,-0.04551661356394899,46.62323070413831,49,45,,6,30,,,,,,71.04624073794548,0.4348814230546849,2.8023114406245595,0,6,-0.04137570897728719,1,0,0,0,0,0,56.20308614550298,21,1,0.365625,0.11022660137627555,0,0.35400251227589896,0.3538812785388182,0,0,-0.041295899260629584,-0.00262346,0.4374725549977544,0.3,-10.132058287796013,0,1
opened,87,PIXELUSDT,overheated,2026-04-13 07:40:50.879567+00,,sl_hit,0.007149,0.007156,0.09791579241852093,51.37157831935689,48.7,45,,7,30,,,,,,67.71719729358358,0.5848631613303075,2.290514278137783,0,5,-0.008768535889570786,4,0,0,0,0,0,63.60554153117575,9,1,0.7545454545454546,0.15054251997602647,0,0.16813787305590386,0.1397233477714069,0,0,-0.09908113204081098,-3.469e-05,-0.07669574758206114,-0.3,-10.20122973728342,0,1
opened,51,SOLVUSDT,overheated,2026-04-12 22:51:21.3076+00,,tp_hit,0.004675,0.004676,0.021390374331535084,50.8506156928559,45.7,45,,8,60,,,,,,67.07754861334189,1.1210289302676952,0,0,6,0.08065699310631894,5,0,0,0,0,5e-05,76.53676946430011,21,1,0.7473684210526316,0.32888667328212334,0,0.6458557588805277,3.0603258476442146,0,0,0.002260506409936153,5e-05,0.566428334415304,-0.3,13.25919589392634,1,1
opened,52,SOLVUSDT,overheated,2026-04-12 23:57:08.936357+00,,tp_hit,0.004787,0.004796,0.18800919156048315,51.27382099359897,45.6,45,,7,60,,,,,,64.63782571370497,0.507180464296724,11.899768034489181,0,34,-0.30348017764226287,0,0,0,0,1.6666666666663776,5e-05,72.77267341741398,19,1,0.7118811881188118,0.30560313775169873,5065014.1342,0.23031825795644315,2.4463519313304616,0,0,0.0035363429969799635,5e-05,0.1817589648655276,-0.3,10.425354462051645,1,1
opened,54,AIOUSDT,overheated,2026-04-13 00:10:06.035585+00,,sl_hit,0.11543,0.11511,-0.2772242917785678,45.04834898316414,45.6,45,,6,60,,,,,,61.55754960426062,3.094798233117977,3.606760658447169,0.2994332479398668,22,1.6858727448258846,1,0,0,0,0.18894009216590285,5e-05,58.13668205879281,28,-0,0.3354838709677419,0.7223460231406622,0,3.413366780146934,-0.0693721817551254,0,0,-0.08971650995711974,5e-05,0.5728229976937126,-1,-10.424811050299652,0,1
opened,50,JSTUSDT,overheated,2026-04-12 21:23:16.631619+00,,tp_hit,0.084641,0.084745,0.12287189423566224,48.74773178776291,45.2,45,,7,60,,,,,,78.96938448925422,1.1226077448983947,1.763244031696565,0.04427743972078777,11,0.32081614090600746,7,0,0,0,0.25700934579439144,0.0001,83.93603849699524,13,-0,0.767605633802817,0.23566566537911657,0,1.31793152980607,4.519711134194003,0,0,-0.12474969373879208,0.0001,0.6213269980562218,-0.3,11.729305563750012,1,1
opened,58,ZENUSDT,overheated,2026-04-13 00:37:09.264005+00,,expired,5.76,5.76,0,51.27848671250573,49.1,45,,8,60,,,,,,70.6187776048784,0.127486236563785,2.8759020623485867,0.3777755614248928,5,-0.059061652237733506,0,0,0,0,1.499999999999556,0,66.83002988501818,5,-0,0.6206406456699189,0.0840011633303198,0,0.13908205841446467,1.1054570977364402,0,0,-0.15201247628323866,-6.296e-05,0.2794165284410755,0.3,-6.944444444444451,0,1
opened,53,PLUMEUSDT,early_warning,2026-04-13 00:08:35.829376+00,,sl_hit,0.010292,0.010282,-0.09716284492811238,46.326617104122164,49.5,45,,7,60,,,,,,69.91508883159692,0.7174404877618933,0.12079566825436643,0,23,-0.004710227212386259,3,0,0,0,0.5,5e-05,70.15847943443006,24,1,0.46205110023554186,0.2524895723151986,0,0.6847974955977364,4.07317566201739,0,0,-0.018097551457846715,5e-05,0.10484491515653303,0.3,-10.114763664656675,0,1
opened,49,UAIUSDT,overheated,2026-04-12 20:51:07.672897+00,,tp_hit,0.23734,0.23711,-0.09690739024185051,51.13514725112705,45.6,45,,7,60,,,,,,69.04932836150269,0.48988489310312927,2.0667378455409473,0,4,0.460362783558745,3,0,0,0,0.2608695652173922,5e-05,71.6136349157632,5,1,0.7222222222222222,0.23059776583317865,0,0.8584055753867049,2.3634566627991944,0,0,0.12430264111510003,5e-05,-0.11902135558803133,-1,10.079709839314983,1,1
opened,48,LITUSDT,early_warning,2026-04-12 20:47:57.5869+00,,tp_hit,1.0856,1.0856,0,46.71006055346051,46.7,45,,6,60,,,,,,78.64433183387581,0.9617720338101432,0.9883788784120575,0,16,0.41133788557989504,2,0,0,0,0.25000000000002315,5e-05,69.95281438546986,15,1,0.6851390070583694,0.18471494372634906,0,0.351266407838769,1.2460479821461856,0,0,0.08325564678265772,5e-05,-0.0012116533994691134,-1,10.777450257921723,1,1
opened,15,DASHUSDT,early_warning,2026-04-12 09:22:47.056317+00,,tp_hit,44.3,44.19,-0.2483069977426624,45,,50,direct,6,15,,,,,,69.41080033310685,0.35115216986839276,0,0,28,-0.2041313356432259,0,0,0,0,0,0,81.48310204177335,51,1,0.7582219436467735,0.21939913666533606,0,0.29431741000678163,,0,0,-0.02193543159009118,,0.10616323433149241,-1,10.183299389001942,1,1
opened,4,MUSDT,overheated,2026-04-12 08:07:37.004686+00,,tp_hit,2.7708,2.7708,0,48.593399410259046,,50,direct,6,15,,,,,,67.04349893885114,0.2784820170180441,3.8558252767806653,0,6,0.014327446057960193,4,0,0,0,0,0,57.14709040829668,9,1,0.7432432432432432,0.09485723991420351,0,0.057778419760213195,,0,0,-0.01688833183758424,,-0.05264989992167784,-1,10.213656705644496,1,1
opened,60,GALAUSDT,overheated,2026-04-13 00:55:40.868075+00,,expired,0.002911,0.002911,0,48.362792713686744,48.2,45,,7,60,,,,,,63.1546388033,0.21756551809774768,3.365829998431412,0,5,-0.02072742258310154,3,0,0,0,2.999999999999566,0.0001,60.33842103456592,8,1,0.42203389830508475,0.09782839198406627,0,0.2755769893213834,0.9712105445716203,0,0,-0.12318301536833447,0.0001,0.1692388162325601,0.3,5.839917554105148,1,1
opened,59,CROSSUSDT,early_warning,2026-04-13 00:51:27.450367+00,,tp_hit,0.07232,0.0724,0.11061946902656335,48.90413882194112,49,45,,8,60,,,,,,71.28623974236095,0.5121464367499099,0.039946432530727216,0,9,-0.1145170089295045,7,0,0,0,11.000000000004164,5e-05,68.6878455950506,16,1,0.6946384089201625,0.26984454835300603,0,0.8647140864714024,3.6892924052457228,0,0,-0.0880590023449455,5e-05,0.08212460287771407,-1,11.325966850828745,1,1
opened,47,MNTUSDT,overheated,2026-04-12 20:46:23.675996+00,,expired,0.6671,0.6665,-0.08994153800030653,46.38510989237747,48.9,45,,6,60,,,,,,83.86306153203009,0.1293027603769275,8.10534155125933,0.7811129739859785,35,0.12301178150696043,2,0,0,0,0.0999999999999889,0,77.80109740684196,4,-0,0.4450761382447488,0.035089828866518534,0,0.19525382997898452,0.42130604875113226,0,0,-0.44757875732062286,-2.04e-05,-0.010349310695918882,0.3,1.350337584396117,1,1
opened,56,FILUSDT,overheated,2026-04-13 00:29:08.770004+00,,expired,0.8626,0.8618,-0.09274287039184129,49.22351662870149,45.4,45,,8,60,,,,,,69.85126196613248,0.262886063769075,1.587482356693745,0.5047551054709517,21,0.22773131728099402,5,0,0,0,0,0.0001,57.2798524798659,8,-0,0.8333333333333333,0.07422563124258379,0,0.38403351565228455,0.7238762405137166,0,0,-0.11836370630582645,0.0001,0.13999110419980745,0.3,-1.1603620329542828,0,1
opened,57,SPXUSDT,overheated,2026-04-13 00:29:19.869674+00,,sl_hit,0.3027,0.3019,-0.2642880740006683,50.942707579195236,58.9,45,,8,60,,,,,,80.4503717044592,0.5770853666815328,2.7305592437151422,0.025909666752449014,5,0.1186759563595711,6,0,0,0,0,5e-05,63.14158207689851,12,-0,0.7872727272727273,0.11328701977058836,0,0.631648936170217,1.101101101101091,0,0,-0.11836370630582645,5e-05,0.17808777467187956,0.3,-10.268300761841642,0,1
opened,55,WLDUSDT,early_warning,2026-04-13 00:19:33.396288+00,,sl_hit,0.2918,0.2921,0.1028101439342092,46.14364845261761,47.1,45,,6,60,,,,,,70.91338079064187,0.3896751341022237,0.15262533720679716,0,6,-0.06881134407983684,0,0,0,0,0,3.801e-05,61.30871275074208,8,1,0.725831903945146,0.13482758744843226,0,0.3783969728242139,1.075641915336569,0,0,0.04925983220604185,3.801e-05,0.8201418422435451,-1,-10.270455323519162,0,1
opened,61,KITEUSDT,overheated,2026-04-13 00:55:41.616911+00,,sl_hit,0.13025,0.13046,0.16122840690977963,48.78485073284106,46.4,45,,8,60,,,,,,75.13770619653653,1.3633459215313755,3.143097663113345,0.4311926080548078,29,-0.27871987081742594,8,0,0,0,2.000000000001388,5e-05,62.13002422389485,12,-0,0.5213979373251812,0.19266250916138522,7796948.4269,1.385537479567217,1.8371673078432762,0,0,-0.12318301536833447,5e-05,0.0005003896960127921,-1,-10.501303081404341,0,1
opened,16,CYSUSDT,overheated,2026-04-12 09:31:19.129795+00,,sl_hit,0.2544,0.2545,0.0393081761006246,46.10653205842139,,50,direct,7,15,,,,,,72.0791986977586,1.5027109809498582,1.7339503991382594,0.38540286972856835,21,1.0096581824129875,4,0,0,0,0.07692307692306871,0,72.73877141911737,17,-0,0.3225,0.3947213839215147,0,1.5163607342378396,,0,0,-0.0015372510876132792,,-0.36344344646618665,-1,-11.00196463654212,0,1
opened,14,ZECUSDT,overheated,2026-04-12 09:14:16.215714+00,,tp_hit,368.5,368.71,0.056987788331066366,46.02337246809939,,50,direct,7,15,,,,,,63.92238998132064,0.28254766207211773,5.326247029426992,0.728053103616148,87,0.08430520136149952,2,0,0,0,0.2727272727272845,0,65.53626247587259,9,-0,0.7896551724137931,0.10822519006630517,0,0.548446069469833,,0,0,0.07073163912886272,,-0.04989718215731728,0.3,11.689403596322318,1,1
